cbsa,metro_name,yr,qtr,index_nsa,index_sa
38300,"Pittsburgh, PA",2021,4,320.06,323.96
38300,"Pittsburgh, PA",2022,1,326.46,330.62
38300,"Pittsburgh, PA",2022,2,343.13,338.01
38300,"Pittsburgh, PA",2022,3,340.05,336.09
38300,"Pittsburgh, PA",2022,4,335.59,339.71
38300,"Pittsburgh, PA",2023,1,341.74,346.38
38300,"Pittsburgh, PA",2023,2,355.13,349.58
38300,"Pittsburgh, PA",2023,3,365.84,361.55
38300,"Pittsburgh, PA",2023,4,361.02,365.51
38300,"Pittsburgh, PA",2024,1,364.06,369.09
38300,"Pittsburgh, PA",2024,2,382.94,376.97
38300,"Pittsburgh, PA",2024,3,385.67,381.04
38900,"Portland-Vancouver-Hillsboro, OR-WA",1991,1,100.00,100.00
38900,"Portland-Vancouver-Hillsboro, OR-WA",1991,2,103.18,102.05
38900,"Portland-Vancouver-Hillsboro, OR-WA",1991,3,104.38,103.77
38900,"Portland-Vancouver-Hillsboro, OR-WA",1991,4,105.97,105.59
38900,"Portland-Vancouver-Hillsboro, OR-WA",1992,1,109.04,109.00
38900,"Portland-Vancouver-Hillsboro, OR-WA",1992,2,111.23,110.04
38900,"Portland-Vancouver-Hillsboro, OR-WA",1992,3,113.88,113.21
38900,"Portland-Vancouver-Hillsboro, OR-WA",1992,4,115.72,115.33
38900,"Portland-Vancouver-Hillsboro, OR-WA",1993,1,116.81,116.70
38900,"Portland-Vancouver-Hillsboro, OR-WA",1993,2,120.69,119.44
38900,"Portland-Vancouver-Hillsboro, OR-WA",1993,3,122.94,122.21
38900,"Portland-Vancouver-Hillsboro, OR-WA",1993,4,125.68,125.31
38900,"Portland-Vancouver-Hillsboro, OR-WA",1994,1,128.48,128.25
38900,"Portland-Vancouver-Hillsboro, OR-WA",1994,2,132.47,131.16
38900,"Portland-Vancouver-Hillsboro, OR-WA",1994,3,134.70,133.87
38900,"Portland-Vancouver-Hillsboro, OR-WA",1994,4,137.92,137.61
38900,"Portland-Vancouver-Hillsboro, OR-WA",1995,1,140.70,140.34
38900,"Portland-Vancouver-Hillsboro, OR-WA",1995,2,143.67,142.30
38900,"Portland-Vancouver-Hillsboro, OR-WA",1995,3,145.94,145.01
38900,"Portland-Vancouver-Hillsboro, OR-WA",1995,4,147.56,147.31
38900,"Portland-Vancouver-Hillsboro, OR-WA",1996,1,151.34,150.89
38900,"Portland-Vancouver-Hillsboro, OR-WA",1996,2,155.70,154.22
38900,"Portland-Vancouver-Hillsboro, OR-WA",1996,3,158.19,157.13
38900,"Portland-Vancouver-Hillsboro, OR-WA",1996,4,159.66,159.49
38900,"Portland-Vancouver-Hillsboro, OR-WA",1997,1,163.86,163.32
38900,"Portland-Vancouver-Hillsboro, OR-WA",1997,2,165.69,164.08
38900,"Portland-Vancouver-Hillsboro, OR-WA",1997,3,167.62,166.50
38900,"Portland-Vancouver-Hillsboro, OR-WA",1997,4,168.18,168.04
38900,"Portland-Vancouver-Hillsboro, OR-WA",1998,1,168.27,167.72
38900,"Portland-Vancouver-Hillsboro, OR-WA",1998,2,172.75,171.06
38900,"Portland-Vancouver-Hillsboro, OR-WA",1998,3,173.81,172.66
38900,"Portland-Vancouver-Hillsboro, OR-WA",1998,4,174.20,174.04
38900,"Portland-Vancouver-Hillsboro, OR-WA",1999,1,175.88,175.33
38900,"Portland-Vancouver-Hillsboro, OR-WA",1999,2,179.03,177.25
38900,"Portland-Vancouver-Hillsboro, OR-WA",1999,3,178.84,177.67
38900,"Portland-Vancouver-Hillsboro, OR-WA",1999,4,179.04,178.80
38900,"Portland-Vancouver-Hillsboro, OR-WA",2000,1,181.27,180.80
38900,"Portland-Vancouver-Hillsboro, OR-WA",2000,2,182.75,180.94
38900,"Portland-Vancouver-Hillsboro, OR-WA",2000,3,183.30,182.02
38900,"Portland-Vancouver-Hillsboro, OR-WA",2000,4,185.20,184.92
38900,"Portland-Vancouver-Hillsboro, OR-WA",2001,1,187.25,186.89
38900,"Portland-Vancouver-Hillsboro, OR-WA",2001,2,190.82,188.96
38900,"Portland-Vancouver-Hillsboro, OR-WA",2001,3,193.23,191.73
38900,"Portland-Vancouver-Hillsboro, OR-WA",2001,4,193.95,193.58
38900,"Portland-Vancouver-Hillsboro, OR-WA",2002,1,197.54,197.42
38900,"Portland-Vancouver-Hillsboro, OR-WA",2002,2,201.66,199.76
38900,"Portland-Vancouver-Hillsboro, OR-WA",2002,3,203.67,201.77
38900,"Portland-Vancouver-Hillsboro, OR-WA",2002,4,205.17,204.73
38900,"Portland-Vancouver-Hillsboro, OR-WA",2003,1,207.27,207.51
38900,"Portland-Vancouver-Hillsboro, OR-WA",2003,2,213.57,211.55
38900,"Portland-Vancouver-Hillsboro, OR-WA",2003,3,217.62,215.23
38900,"Portland-Vancouver-Hillsboro, OR-WA",2003,4,219.70,219.22
38900,"Portland-Vancouver-Hillsboro, OR-WA",2004,1,223.92,224.66
38900,"Portland-Vancouver-Hillsboro, OR-WA",2004,2,232.39,230.06
38900,"Portland-Vancouver-Hillsboro, OR-WA",2004,3,240.18,237.18
38900,"Portland-Vancouver-Hillsboro, OR-WA",2004,4,246.28,245.82
38900,"Portland-Vancouver-Hillsboro, OR-WA",2005,1,253.59,254.90
38900,"Portland-Vancouver-Hillsboro, OR-WA",2005,2,269.33,266.37
38900,"Portland-Vancouver-Hillsboro, OR-WA",2005,3,285.57,281.70
38900,"Portland-Vancouver-Hillsboro, OR-WA",2005,4,294.90,294.49
38900,"Portland-Vancouver-Hillsboro, OR-WA",2006,1,303.23,305.20
38900,"Portland-Vancouver-Hillsboro, OR-WA",2006,2,319.31,315.55
38900,"Portland-Vancouver-Hillsboro, OR-WA",2006,3,326.90,322.25
38900,"Portland-Vancouver-Hillsboro, OR-WA",2006,4,324.02,323.60
38900,"Portland-Vancouver-Hillsboro, OR-WA",2007,1,330.25,332.89
38900,"Portland-Vancouver-Hillsboro, OR-WA",2007,2,339.69,335.30
38900,"Portland-Vancouver-Hillsboro, OR-WA",2007,3,338.72,333.87
38900,"Portland-Vancouver-Hillsboro, OR-WA",2007,4,331.27,330.76
38900,"Portland-Vancouver-Hillsboro, OR-WA",2008,1,323.44,326.41
38900,"Portland-Vancouver-Hillsboro, OR-WA",2008,2,324.60,320.22
38900,"Portland-Vancouver-Hillsboro, OR-WA",2008,3,314.54,309.98
38900,"Portland-Vancouver-Hillsboro, OR-WA",2008,4,298.66,298.00
38900,"Portland-Vancouver-Hillsboro, OR-WA",2009,1,290.23,293.36
38900,"Portland-Vancouver-Hillsboro, OR-WA",2009,2,286.66,282.62
38900,"Portland-Vancouver-Hillsboro, OR-WA",2009,3,285.22,280.94
38900,"Portland-Vancouver-Hillsboro, OR-WA",2009,4,283.18,282.54
38900,"Portland-Vancouver-Hillsboro, OR-WA",2010,1,274.78,277.98
38900,"Portland-Vancouver-Hillsboro, OR-WA",2010,2,280.06,276.10
38900,"Portland-Vancouver-Hillsboro, OR-WA",2010,3,270.90,266.59
38900,"Portland-Vancouver-Hillsboro, OR-WA",2010,4,260.23,259.73
38900,"Portland-Vancouver-Hillsboro, OR-WA",2011,1,249.27,252.41
38900,"Portland-Vancouver-Hillsboro, OR-WA",2011,2,250.59,246.85
38900,"Portland-Vancouver-Hillsboro, OR-WA",2011,3,252.85,248.60
38900,"Portland-Vancouver-Hillsboro, OR-WA",2011,4,249.87,249.81
38900,"Portland-Vancouver-Hillsboro, OR-WA",2012,1,243.65,246.62
38900,"Portland-Vancouver-Hillsboro, OR-WA",2012,2,260.61,256.58
38900,"Portland-Vancouver-Hillsboro, OR-WA",2012,3,269.77,265.02
38900,"Portland-Vancouver-Hillsboro, OR-WA",2012,4,265.11,265.69
38900,"Portland-Vancouver-Hillsboro, OR-WA",2013,1,276.59,279.69
38900,"Portland-Vancouver-Hillsboro, OR-WA",2013,2,291.29,286.44
38900,"Portland-Vancouver-Hillsboro, OR-WA",2013,3,297.54,292.24
38900,"Portland-Vancouver-Hillsboro, OR-WA",2013,4,296.38,297.91
38900,"Portland-Vancouver-Hillsboro, OR-WA",2014,1,300.17,302.93
38900,"Portland-Vancouver-Hillsboro, OR-WA",2014,2,314.30,308.75
38900,"Portland-Vancouver-Hillsboro, OR-WA",2014,3,320.58,315.04
38900,"Portland-Vancouver-Hillsboro, OR-WA",2014,4,319.13,321.58
38900,"Portland-Vancouver-Hillsboro, OR-WA",2015,1,326.96,329.25
38900,"Portland-Vancouver-Hillsboro, OR-WA",2015,2,344.93,338.44
38900,"Portland-Vancouver-Hillsboro, OR-WA",2015,3,355.91,350.23
38900,"Portland-Vancouver-Hillsboro, OR-WA",2015,4,357.64,361.05
38900,"Portland-Vancouver-Hillsboro, OR-WA",2016,1,372.82,374.52
38900,"Portland-Vancouver-Hillsboro, OR-WA",2016,2,392.19,384.62
38900,"Portland-Vancouver-Hillsboro, OR-WA",2016,3,396.66,390.94
38900,"Portland-Vancouver-Hillsboro, OR-WA",2016,4,398.39,402.60
38900,"Portland-Vancouver-Hillsboro, OR-WA",2017,1,404.87,405.81
38900,"Portland-Vancouver-Hillsboro, OR-WA",2017,2,423.63,415.35
38900,"Portland-Vancouver-Hillsboro, OR-WA",2017,3,428.54,423.09
38900,"Portland-Vancouver-Hillsboro, OR-WA",2017,4,425.02,429.65
38900,"Portland-Vancouver-Hillsboro, OR-WA",2018,1,438.65,438.96
38900,"Portland-Vancouver-Hillsboro, OR-WA",2018,2,450.32,441.33
38900,"Portland-Vancouver-Hillsboro, OR-WA",2018,3,449.29,444.23
38900,"Portland-Vancouver-Hillsboro, OR-WA",2018,4,442.25,447.41
38900,"Portland-Vancouver-Hillsboro, OR-WA",2019,1,450.84,450.44
38900,"Portland-Vancouver-Hillsboro, OR-WA",2019,2,462.26,452.67
38900,"Portland-Vancouver-Hillsboro, OR-WA",2019,3,463.39,458.79
38900,"Portland-Vancouver-Hillsboro, OR-WA",2019,4,465.06,470.91
38900,"Portland-Vancouver-Hillsboro, OR-WA",2020,1,476.53,475.72
38900,"Portland-Vancouver-Hillsboro, OR-WA",2020,2,486.51,475.72
38900,"Portland-Vancouver-Hillsboro, OR-WA",2020,3,506.52,501.89
38900,"Portland-Vancouver-Hillsboro, OR-WA",2020,4,514.25,521.65
38900,"Portland-Vancouver-Hillsboro, OR-WA",2021,1,539.17,537.81
38900,"Portland-Vancouver-Hillsboro, OR-WA",2021,2,575.88,562.22
38900,"Portland-Vancouver-Hillsboro, OR-WA",2021,3,590.05,584.93
38900,"Portland-Vancouver-Hillsboro, OR-WA",2021,4,596.99,606.54
38900,"Portland-Vancouver-Hillsboro, OR-WA",2022,1,635.03,633.38
38900,"Portland-Vancouver-Hillsboro, OR-WA",2022,2,653.07,636.56
38900,"Portland-Vancouver-Hillsboro, OR-WA",2022,3,629.14,623.60
38900,"Portland-Vancouver-Hillsboro, OR-WA",2022,4,606.63,617.57
38900,"Portland-Vancouver-Hillsboro, OR-WA",2023,1,607.95,606.08
38900,"Portland-Vancouver-Hillsboro, OR-WA",2023,2,636.69,619.94
38900,"Portland-Vancouver-Hillsboro, OR-WA",2023,3,632.38,626.77
38900,"Portland-Vancouver-Hillsboro, OR-WA",2023,4,610.09,621.76
38900,"Portland-Vancouver-Hillsboro, OR-WA",2024,1,632.82,630.86
38900,"Portland-Vancouver-Hillsboro, OR-WA",2024,2,647.00,629.66
38900,"Portland-Vancouver-Hillsboro, OR-WA",2024,3,637.00,631.16
39300,"Providence-Warwick, RI-MA",1991,1,100.00,100.00
39300,"Providence-Warwick, RI-MA",1991,2,97.93,97.88
39300,"Providence-Warwick, RI-MA",1991,3,96.69,96.23
39300,"Providence-Warwick, RI-MA",1991,4,97.03,96.26
39300,"Providence-Warwick, RI-MA",1992,1,96.23,96.27
39300,"Providence-Warwick, RI-MA",1992,2,94.63,94.52
39300,"Providence-Warwick, RI-MA",1992,3,95.40,94.95
39300,"Providence-Warwick, RI-MA",1992,4,96.92,96.17
39300,"Providence-Warwick, RI-MA",1993,1,94.00,94.12
39300,"Providence-Warwick, RI-MA",1993,2,93.91,93.70
39300,"Providence-Warwick, RI-MA",1993,3,94.44,93.96
39300,"Providence-Warwick, RI-MA",1993,4,94.16,93.50
39300,"Providence-Warwick, RI-MA",1994,1,93.84,94.05
39300,"Providence-Warwick, RI-MA",1994,2,95.06,94.72
39300,"Providence-Warwick, RI-MA",1994,3,94.63,94.08
39300,"Providence-Warwick, RI-MA",1994,4,94.20,93.65
39300,"Providence-Warwick, RI-MA",1995,1,93.63,93.93
39300,"Providence-Warwick, RI-MA",1995,2,94.20,93.71
39300,"Providence-Warwick, RI-MA",1995,3,93.81,93.20
39300,"Providence-Warwick, RI-MA",1995,4,94.41,93.99
39300,"Providence-Warwick, RI-MA",1996,1,93.13,93.49
39300,"Providence-Warwick, RI-MA",1996,2,94.59,94.00
39300,"Providence-Warwick, RI-MA",1996,3,95.08,94.40
39300,"Providence-Warwick, RI-MA",1996,4,94.39,94.03
39300,"Providence-Warwick, RI-MA",1997,1,94.71,95.16
39300,"Providence-Warwick, RI-MA",1997,2,95.52,94.90
39300,"Providence-Warwick, RI-MA",1997,3,96.26,95.48
39300,"Providence-Warwick, RI-MA",1997,4,96.35,96.01
39300,"Providence-Warwick, RI-MA",1998,1,97.15,97.69
39300,"Providence-Warwick, RI-MA",1998,2,100.44,99.83
39300,"Providence-Warwick, RI-MA",1998,3,101.48,100.51
39300,"Providence-Warwick, RI-MA",1998,4,102.82,102.47
39300,"Providence-Warwick, RI-MA",1999,1,103.74,104.40
39300,"Providence-Warwick, RI-MA",1999,2,106.85,106.26
39300,"Providence-Warwick, RI-MA",1999,3,110.43,109.24
39300,"Providence-Warwick, RI-MA",1999,4,112.17,111.77
39300,"Providence-Warwick, RI-MA",2000,1,112.82,113.59
39300,"Providence-Warwick, RI-MA",2000,2,119.68,119.10
39300,"Providence-Warwick, RI-MA",2000,3,123.84,122.43
39300,"Providence-Warwick, RI-MA",2000,4,126.81,126.28
39300,"Providence-Warwick, RI-MA",2001,1,129.18,130.12
39300,"Providence-Warwick, RI-MA",2001,2,135.86,135.30
39300,"Providence-Warwick, RI-MA",2001,3,141.98,140.29
39300,"Providence-Warwick, RI-MA",2001,4,146.23,145.59
39300,"Providence-Warwick, RI-MA",2002,1,150.84,151.92
39300,"Providence-Warwick, RI-MA",2002,2,159.26,158.68
39300,"Providence-Warwick, RI-MA",2002,3,168.61,166.56
39300,"Providence-Warwick, RI-MA",2002,4,174.00,173.26
39300,"Providence-Warwick, RI-MA",2003,1,178.73,179.99
39300,"Providence-Warwick, RI-MA",2003,2,186.83,186.09
39300,"Providence-Warwick, RI-MA",2003,3,194.53,192.26
39300,"Providence-Warwick, RI-MA",2003,4,201.91,201.06
39300,"Providence-Warwick, RI-MA",2004,1,206.96,208.49
39300,"Providence-Warwick, RI-MA",2004,2,215.88,214.72
39300,"Providence-Warwick, RI-MA",2004,3,226.20,223.76
39300,"Providence-Warwick, RI-MA",2004,4,227.91,226.98
39300,"Providence-Warwick, RI-MA",2005,1,234.73,236.65
39300,"Providence-Warwick, RI-MA",2005,2,240.41,238.60
39300,"Providence-Warwick, RI-MA",2005,3,244.13,241.81
39300,"Providence-Warwick, RI-MA",2005,4,242.81,241.84
39300,"Providence-Warwick, RI-MA",2006,1,239.98,242.17
39300,"Providence-Warwick, RI-MA",2006,2,243.51,241.13
39300,"Providence-Warwick, RI-MA",2006,3,239.13,237.13
39300,"Providence-Warwick, RI-MA",2006,4,236.11,235.17
39300,"Providence-Warwick, RI-MA",2007,1,228.07,230.35
39300,"Providence-Warwick, RI-MA",2007,2,233.04,230.44
39300,"Providence-Warwick, RI-MA",2007,3,228.94,227.15
39300,"Providence-Warwick, RI-MA",2007,4,223.50,222.52
39300,"Providence-Warwick, RI-MA",2008,1,215.26,217.64
39300,"Providence-Warwick, RI-MA",2008,2,213.44,210.88
39300,"Providence-Warwick, RI-MA",2008,3,203.36,201.84
39300,"Providence-Warwick, RI-MA",2008,4,199.20,198.17
39300,"Providence-Warwick, RI-MA",2009,1,200.72,203.12
39300,"Providence-Warwick, RI-MA",2009,2,194.05,191.75
39300,"Providence-Warwick, RI-MA",2009,3,196.43,194.90
39300,"Providence-Warwick, RI-MA",2009,4,193.87,192.78
39300,"Providence-Warwick, RI-MA",2010,1,187.09,189.47
39300,"Providence-Warwick, RI-MA",2010,2,188.95,186.74
39300,"Providence-Warwick, RI-MA",2010,3,191.11,189.49
39300,"Providence-Warwick, RI-MA",2010,4,186.75,185.70
39300,"Providence-Warwick, RI-MA",2011,1,179.38,181.73
39300,"Providence-Warwick, RI-MA",2011,2,181.92,179.85
39300,"Providence-Warwick, RI-MA",2011,3,177.82,176.12
39300,"Providence-Warwick, RI-MA",2011,4,178.76,177.87
39300,"Providence-Warwick, RI-MA",2012,1,174.37,176.70
39300,"Providence-Warwick, RI-MA",2012,2,177.87,175.80
39300,"Providence-Warwick, RI-MA",2012,3,177.98,176.17
39300,"Providence-Warwick, RI-MA",2012,4,177.55,176.86
39300,"Providence-Warwick, RI-MA",2013,1,177.11,179.40
39300,"Providence-Warwick, RI-MA",2013,2,185.34,183.20
39300,"Providence-Warwick, RI-MA",2013,3,186.34,184.29
39300,"Providence-Warwick, RI-MA",2013,4,185.33,184.85
39300,"Providence-Warwick, RI-MA",2014,1,187.82,190.12
39300,"Providence-Warwick, RI-MA",2014,2,190.63,188.43
39300,"Providence-Warwick, RI-MA",2014,3,194.19,191.94
39300,"Providence-Warwick, RI-MA",2014,4,193.85,193.60
39300,"Providence-Warwick, RI-MA",2015,1,193.07,195.23
39300,"Providence-Warwick, RI-MA",2015,2,198.17,196.03
39300,"Providence-Warwick, RI-MA",2015,3,201.26,198.72
39300,"Providence-Warwick, RI-MA",2015,4,200.98,200.95
39300,"Providence-Warwick, RI-MA",2016,1,200.48,202.60
39300,"Providence-Warwick, RI-MA",2016,2,207.00,204.83
39300,"Providence-Warwick, RI-MA",2016,3,211.00,208.28
39300,"Providence-Warwick, RI-MA",2016,4,212.34,212.43
39300,"Providence-Warwick, RI-MA",2017,1,213.54,215.60
39300,"Providence-Warwick, RI-MA",2017,2,223.80,221.56
39300,"Providence-Warwick, RI-MA",2017,3,225.85,222.95
39300,"Providence-Warwick, RI-MA",2017,4,226.39,226.49
39300,"Providence-Warwick, RI-MA",2018,1,230.02,232.21
39300,"Providence-Warwick, RI-MA",2018,2,237.48,235.01
39300,"Providence-Warwick, RI-MA",2018,3,242.17,239.15
39300,"Providence-Warwick, RI-MA",2018,4,238.93,239.15
39300,"Providence-Warwick, RI-MA",2019,1,239.02,241.28
39300,"Providence-Warwick, RI-MA",2019,2,248.76,245.92
39300,"Providence-Warwick, RI-MA",2019,3,251.96,248.87
39300,"Providence-Warwick, RI-MA",2019,4,253.31,253.77
39300,"Providence-Warwick, RI-MA",2020,1,256.91,259.45
39300,"Providence-Warwick, RI-MA",2020,2,260.09,256.69
39300,"Providence-Warwick, RI-MA",2020,3,273.43,270.07
39300,"Providence-Warwick, RI-MA",2020,4,287.42,288.33
39300,"Providence-Warwick, RI-MA",2021,1,295.36,298.46
39300,"Providence-Warwick, RI-MA",2021,2,317.19,312.51
39300,"Providence-Warwick, RI-MA",2021,3,327.91,323.80
39300,"Providence-Warwick, RI-MA",2021,4,331.49,332.90
39300,"Providence-Warwick, RI-MA",2022,1,342.72,346.67
39300,"Providence-Warwick, RI-MA",2022,2,364.47,358.55
39300,"Providence-Warwick, RI-MA",2022,3,363.04,358.20
39300,"Providence-Warwick, RI-MA",2022,4,350.42,352.42
39300,"Providence-Warwick, RI-MA",2023,1,363.67,368.12
39300,"Providence-Warwick, RI-MA",2023,2,382.28,375.67
39300,"Providence-Warwick, RI-MA",2023,3,393.05,387.45
39300,"Providence-Warwick, RI-MA",2023,4,393.59,396.34
39300,"Providence-Warwick, RI-MA",2024,1,394.08,399.01
39300,"Providence-Warwick, RI-MA",2024,2,416.61,409.27
39300,"Providence-Warwick, RI-MA",2024,3,424.31,417.92
39580,"Raleigh-Cary, NC",1991,1,100.00,100.00
39580,"Raleigh-Cary, NC",1991,2,100.01,100.15
39580,"Raleigh-Cary, NC",1991,3,100.81,100.30
39580,"Raleigh-Cary, NC",1991,4,101.81,101.43
39580,"Raleigh-Cary, NC",1992,1,101.76,101.76
39580,"Raleigh-Cary, NC",1992,2,102.24,102.36
39580,"Raleigh-Cary, NC",1992,3,104.41,103.89
39580,"Raleigh-Cary, NC",1992,4,105.36,105.00
39580,"Raleigh-Cary, NC",1993,1,105.11,105.10
39580,"Raleigh-Cary, NC",1993,2,107.57,107.66
39580,"Raleigh-Cary, NC",1993,3,109.12,108.56
39580,"Raleigh-Cary, NC",1993,4,110.16,109.89
39580,"Raleigh-Cary, NC",1994,1,112.94,112.91
39580,"Raleigh-Cary, NC",1994,2,115.36,115.37
39580,"Raleigh-Cary, NC",1994,3,118.86,118.22
39580,"Raleigh-Cary, NC",1994,4,121.37,121.20
39580,"Raleigh-Cary, NC",1995,1,122.18,122.13
39580,"Raleigh-Cary, NC",1995,2,123.46,123.38
39580,"Raleigh-Cary, NC",1995,3,124.52,123.82
39580,"Raleigh-Cary, NC",1995,4,125.04,124.99
39580,"Raleigh-Cary, NC",1996,1,126.65,126.61
39580,"Raleigh-Cary, NC",1996,2,127.50,127.29
39580,"Raleigh-Cary, NC",1996,3,129.30,128.60
39580,"Raleigh-Cary, NC",1996,4,128.92,128.92
39580,"Raleigh-Cary, NC",1997,1,130.82,130.82
39580,"Raleigh-Cary, NC",1997,2,132.12,131.83
39580,"Raleigh-Cary, NC",1997,3,132.32,131.58
39580,"Raleigh-Cary, NC",1997,4,135.32,135.34
39580,"Raleigh-Cary, NC",1998,1,134.36,134.45
39580,"Raleigh-Cary, NC",1998,2,136.99,136.59
39580,"Raleigh-Cary, NC",1998,3,138.87,138.09
39580,"Raleigh-Cary, NC",1998,4,139.20,139.19
39580,"Raleigh-Cary, NC",1999,1,141.50,141.72
39580,"Raleigh-Cary, NC",1999,2,143.39,142.90
39580,"Raleigh-Cary, NC",1999,3,144.42,143.55
39580,"Raleigh-Cary, NC",1999,4,145.81,145.84
39580,"Raleigh-Cary, NC",2000,1,145.69,146.02
39580,"Raleigh-Cary, NC",2000,2,147.36,146.78
39580,"Raleigh-Cary, NC",2000,3,149.84,148.87
39580,"Raleigh-Cary, NC",2000,4,151.22,151.31
39580,"Raleigh-Cary, NC",2001,1,149.70,150.12
39580,"Raleigh-Cary, NC",2001,2,153.40,152.74
39580,"Raleigh-Cary, NC",2001,3,154.11,152.98
39580,"Raleigh-Cary, NC",2001,4,153.06,153.29
39580,"Raleigh-Cary, NC",2002,1,153.39,153.86
39580,"Raleigh-Cary, NC",2002,2,155.38,154.68
39580,"Raleigh-Cary, NC",2002,3,156.25,154.97
39580,"Raleigh-Cary, NC",2002,4,154.54,154.88
39580,"Raleigh-Cary, NC",2003,1,155.92,156.50
39580,"Raleigh-Cary, NC",2003,2,157.46,156.68
39580,"Raleigh-Cary, NC",2003,3,159.04,157.61
39580,"Raleigh-Cary, NC",2003,4,157.89,158.35
39580,"Raleigh-Cary, NC",2004,1,159.51,160.20
39580,"Raleigh-Cary, NC",2004,2,163.07,162.19
39580,"Raleigh-Cary, NC",2004,3,165.35,163.72
39580,"Raleigh-Cary, NC",2004,4,165.67,166.21
39580,"Raleigh-Cary, NC",2005,1,167.05,167.99
39580,"Raleigh-Cary, NC",2005,2,169.96,168.91
39580,"Raleigh-Cary, NC",2005,3,175.30,173.40
39580,"Raleigh-Cary, NC",2005,4,176.08,176.69
39580,"Raleigh-Cary, NC",2006,1,178.92,180.28
39580,"Raleigh-Cary, NC",2006,2,184.31,182.98
39580,"Raleigh-Cary, NC",2006,3,186.06,183.80
39580,"Raleigh-Cary, NC",2006,4,188.63,189.39
39580,"Raleigh-Cary, NC",2007,1,190.32,192.16
39580,"Raleigh-Cary, NC",2007,2,196.11,194.33
39580,"Raleigh-Cary, NC",2007,3,198.84,196.42
39580,"Raleigh-Cary, NC",2007,4,196.20,196.96
39580,"Raleigh-Cary, NC",2008,1,195.89,198.21
39580,"Raleigh-Cary, NC",2008,2,200.01,197.71
39580,"Raleigh-Cary, NC",2008,3,199.01,196.76
39580,"Raleigh-Cary, NC",2008,4,191.85,192.55
39580,"Raleigh-Cary, NC",2009,1,187.95,190.40
39580,"Raleigh-Cary, NC",2009,2,194.15,191.55
39580,"Raleigh-Cary, NC",2009,3,195.38,193.42
39580,"Raleigh-Cary, NC",2009,4,189.52,190.16
39580,"Raleigh-Cary, NC",2010,1,185.53,188.03
39580,"Raleigh-Cary, NC",2010,2,188.01,185.25
39580,"Raleigh-Cary, NC",2010,3,181.75,180.06
39580,"Raleigh-Cary, NC",2010,4,184.29,185.12
39580,"Raleigh-Cary, NC",2011,1,176.86,179.00
39580,"Raleigh-Cary, NC",2011,2,184.58,181.76
39580,"Raleigh-Cary, NC",2011,3,175.02,173.51
39580,"Raleigh-Cary, NC",2011,4,179.96,181.05
39580,"Raleigh-Cary, NC",2012,1,180.03,181.89
39580,"Raleigh-Cary, NC",2012,2,182.69,179.85
39580,"Raleigh-Cary, NC",2012,3,184.84,183.27
39580,"Raleigh-Cary, NC",2012,4,180.98,182.52
39580,"Raleigh-Cary, NC",2013,1,182.93,184.32
39580,"Raleigh-Cary, NC",2013,2,191.13,188.27
39580,"Raleigh-Cary, NC",2013,3,193.60,191.89
39580,"Raleigh-Cary, NC",2013,4,190.38,192.40
39580,"Raleigh-Cary, NC",2014,1,195.50,196.58
39580,"Raleigh-Cary, NC",2014,2,200.74,197.83
39580,"Raleigh-Cary, NC",2014,3,199.10,197.28
39580,"Raleigh-Cary, NC",2014,4,196.45,198.84
39580,"Raleigh-Cary, NC",2015,1,202.03,202.81
39580,"Raleigh-Cary, NC",2015,2,209.82,206.85
39580,"Raleigh-Cary, NC",2015,3,214.01,212.14
39580,"Raleigh-Cary, NC",2015,4,214.47,217.11
39580,"Raleigh-Cary, NC",2016,1,219.80,220.50
39580,"Raleigh-Cary, NC",2016,2,226.58,223.44
39580,"Raleigh-Cary, NC",2016,3,228.92,227.08
39580,"Raleigh-Cary, NC",2016,4,229.69,232.34
39580,"Raleigh-Cary, NC",2017,1,234.58,235.20
39580,"Raleigh-Cary, NC",2017,2,245.13,241.94
39580,"Raleigh-Cary, NC",2017,3,243.85,241.95
39580,"Raleigh-Cary, NC",2017,4,243.14,245.70
39580,"Raleigh-Cary, NC",2018,1,248.83,249.53
39580,"Raleigh-Cary, NC",2018,2,257.48,254.29
39580,"Raleigh-Cary, NC",2018,3,261.88,259.77
39580,"Raleigh-Cary, NC",2018,4,259.22,261.89
39580,"Raleigh-Cary, NC",2019,1,266.25,267.16
39580,"Raleigh-Cary, NC",2019,2,274.89,271.27
39580,"Raleigh-Cary, NC",2019,3,278.73,276.51
39580,"Raleigh-Cary, NC",2019,4,278.84,281.78
39580,"Raleigh-Cary, NC",2020,1,284.73,286.06
39580,"Raleigh-Cary, NC",2020,2,292.35,287.91
39580,"Raleigh-Cary, NC",2020,3,298.51,296.20
39580,"Raleigh-Cary, NC",2020,4,310.50,314.08
39580,"Raleigh-Cary, NC",2021,1,320.49,322.40
39580,"Raleigh-Cary, NC",2021,2,343.65,337.38
39580,"Raleigh-Cary, NC",2021,3,372.26,369.72
39580,"Raleigh-Cary, NC",2021,4,385.59,390.42
39580,"Raleigh-Cary, NC",2022,1,411.89,414.87
39580,"Raleigh-Cary, NC",2022,2,441.07,431.80
39580,"Raleigh-Cary, NC",2022,3,429.64,426.89
39580,"Raleigh-Cary, NC",2022,4,421.02,426.93
39580,"Raleigh-Cary, NC",2023,1,423.88,427.30
39580,"Raleigh-Cary, NC",2023,2,449.05,438.46
