DATE,UNRATE,CPI,RGDPPC,MORTGAGE30US,BAA,M2S,T10Y3M,NASDAQ
7/1/2008,6.0000000000000000,218.8610000000000000,55278,6.3223076923076923,7.2059375000000000,7823.4333333333333333,2.3418750000000000,2290.6703125000000000
10/1/2008,6.8666666666666667,213.8486666666666667,53941,5.8414285714285714,8.8156451612903226,8069.2000000000000000,2.9229032258064516,1604.3462500000000000
1/1/2009,8.2666666666666667,212.3776666666666667,53221,5.0600000000000000,8.2247540983606557,8331.9000000000000000,2.5239344262295082,1483.3885245901639344
4/1/2009,9.3000000000000000,213.5070000000000000,53017,5.0123076923076923,7.9730158730158730,8433.4666666666666667,3.1495238095238095,1733.0061904761904762
7/1/2009,9.6333333333333333,215.3440000000000000,53081,5.1623076923076923,6.6656250000000000,8462.9666666666666667,3.3578125000000000,1983.5059375000000000
10/1/2009,9.9333333333333333,217.0300000000000000,53531,4.9221428571428571,6.3272580645161290,8505.9666666666666667,3.4035483870967742,2162.9146875000000000
1/1/2010,9.8333333333333333,217.3740000000000000,53683,4.9958333333333333,6.2872131147540984,8509.7666666666666667,3.6080327868852459,2280.5522950819672131
4/1/2010,9.6333333333333333,217.2973333333333333,54100,4.9223076923076923,6.1826562500000000,8597.6000000000000000,3.3442187500000000,2342.0626984126984127
7/1/2010,9.4666666666666667,217.9343333333333333,54401,4.4471428571428571,5.7754687500000000,8682.3000000000000000,2.6296875000000000,2237.4564062500000000
10/1/2010,9.5000000000000000,219.6990000000000000,54569,4.4361538461538462,5.9176190476190476,8793.6333333333333333,2.7388709677419355,2536.1300000000000000
1/1/2011,9.0333333333333333,222.0436666666666667,54341,4.8469230769230769,6.0866129032258065,8907.0666666666666667,3.3306451612903226,2739.4193548387096774
4/1/2011,9.0666666666666667,224.5683333333333333,54610,4.6507692307692308,5.8476190476190476,9103.2666666666666667,3.1561904761904762,2764.9017460317460317
7/1/2011,9.0000000000000000,226.0326666666666667,54482,4.2915384615384615,5.4560937500000000,9469.7000000000000000,2.3892187500000000,2606.6359375000000000
10/1/2011,8.6333333333333333,227.0473333333333333,54979,4.0023076923076923,5.2532786885245902,9628.4333333333333333,2.0319672131147541,2600.9136507936507937
1/1/2012,8.2666666666666667,228.3260000000000000,55342,3.9223076923076923,5.2022580645161290,9799.6333333333333333,1.9693548387096774,2907.1880645161290323
4/1/2012,8.2000000000000000,228.8080000000000000,55490,3.7946153846153846,5.0939062500000000,9951.9333333333333333,1.7375000000000000,2926.4838095238095238
7/1/2012,8.0333333333333333,229.8410000000000000,55454,3.5538461538461538,4.8757142857142857,10139.5666666666666667,1.5396825396825397,3026.5552380952380952
10/1/2012,7.8000000000000000,231.3693333333333333,55403,3.3592307692307692,4.5742622950819672,10369.6666666666666667,1.6173770491803279,3001.6558064516129032
1/1/2013,7.7333333333333333,232.2993333333333333,55859,3.4969230769230769,4.8100000000000000,10529.0333333333333333,1.8646666666666667,3176.3761666666666667
4/1/2013,7.5333333333333333,232.0450000000000000,55914,3.6723076923076923,4.8245312500000000,10642.4666666666666667,1.9346875000000000,3368.0129687500000000
7/1/2013,7.2333333333333333,233.3000000000000000,56272,4.4400000000000000,5.4023437500000000,10790.3666666666666667,2.6743750000000000,3640.8954687500000000
10/1/2013,6.9333333333333333,234.1626666666666667,56642,4.2930769230769231,5.3570967741935484,11001.6333333333333333,2.6840322580645161,3957.0762500000000000
1/1/2014,6.6666666666666667,235.6210000000000000,56345,4.3646153846153846,5.1195081967213115,11173.3000000000000000,2.7160655737704918,4210.4047540983606557
4/1/2014,6.2000000000000000,236.8723333333333333,56968,4.2276923076923077,4.8219047619047619,11325.4000000000000000,2.5879365079365079,4195.8063492063492063
7/1/2014,6.0666666666666667,237.4783333333333333,57536,4.1353846153846154,4.7423437500000000,11468.2000000000000000,2.4731250000000000,4482.7428125000000000
10/1/2014,5.7000000000000000,236.8883333333333333,57702,3.9635714285714286,4.7337096774193548,11632.5333333333333333,2.2533870967741935,4600.9385937500000000
1/1/2015,5.5333333333333333,235.3550000000000000,58121,3.7166666666666667,4.5013114754098361,11849.1666666666666667,1.9442622950819672,4825.2644262295081967
