DATE,NGDPRSAXDCCAQ,DEXCAUS,CPALTT01CAM659N,MAM2A2CAM189S,IRLTLT01CAM156N
2014-10-01,516991.5,1.1355327868852459,1.9253120000000001,1293980000000.00000000,1.9551724006987167
2015-01-01,514113.0,1.2418409836065574,1.07476073333333323333,1308445000000.00000000,1.4421838687628201
2015-04-01,512709.5,1.2296359375000000,0.90189693333333336667,1323589666666.66666667,1.6449841269841267
2015-07-01,514545.5,1.3088484375000000,1.19304333333333336667,1350410333333.3333,1.4808246753246734
2015-10-01,514886.5,1.3362661290322581,1.33155100000000006667,1370823666666.666667,1.5187857142857134
2016-01-01,517933.0,1.3711274193548387,1.5445833333333334,1395237666666.666667,1.21689393939394000000
2016-04-01,515353.0,1.2885953125000000,1.5516593333333333,1422136333333.333333,1.28479076479076666667
2016-07-01,520701.3125,1.3050937500000000,1.23138899999999996667,1454916333333.333333,1.05997258297258333333
2016-10-01,523622.5,1.3341393442622951,1.3919533333333333,1486658000000.000000,1.4453730158730167
2017-01-01,530210.8125,1.3236934426229508,1.9128976666666666,1512836666666.666667,1.7129446805419333
2017-04-01,535791.5,1.3446156250000000,1.32121199999999993333,.,1.5130223285486434
2017-07-01,535959.8125,1.2529523809523810,1.3716963333333334,.,1.9470454545454534
2017-10-01,538679.0,1.2714524590163934,1.7876533333333333,.,1.9615956558061833
2018-01-01,544941.3125,1.2656483870967742,2.0557129999999998,.,2.2369879243563467
2018-04-01,549192.0,1.2906828125000000,2.3000453333333333,.,2.2778499278499300
2018-07-01,551962.3125,1.3070238095238095,2.6810573333333333,.,2.2787605377079100
2018-10-01,553262.5,1.3200716666666667,2.0359780000000001,.,2.3180500493658399
2019-01-01,554594.0,1.3297406779661017,1.6110736666666666,.,1.8577952456899800
2019-04-01,560665.5,1.3378250000000000,2.1484216666666667,.,1.6171103896103866
2019-07-01,562233.3125,1.3205218750000000,1.9392296666666667,.,1.3627763347763367
2019-10-01,563838.5,1.3196870967741935,2.0951469999999999,.,1.5178484848484833
2020-01-01,552844.0,1.3458661290322581,1.8125356666666666,.,1.20203349282296633333
2020-04-01,492031.5,1.3853656250000000,0.02456256666666669000,.,0.58983549783549770000
2020-07-01,536725.3125,1.3321328125000000,0.26871140000000000667,.,0.54646248196248200000
2020-10-01,546807.0,1.3031200000000000,0.78169166666666663333,.,0.67410317460317463333
2021-01-01,554680.3125,1.2656033333333333,1.4370960000000000,.,1.13383180778032006667
2021-04-01,552950.5,1.2284734375000000,3.3504496666666666,.,1.4883968253968267
2021-07-01,562240.8125,1.2600140625000000,4.0625176666666670,.,1.23544444444444333333
2021-10-01,571064.3125,1.2603590163934426,4.7261483333333335,.,1.5775714285714301
2022-01-01,576553.8125,1.2663612903225806,5.8289726666666670,.,1.9235491990846700
2022-04-01,581970.3125,1.2763857142857143,7.5448856666666668,.,2.9793419913419934
2022-07-01,584635.8125,1.3061500000000000,7.1533886666666667,.,3.0167145135566200
2022-10-01,583376.8125,1.3577426229508197,6.6651126666666672,.,3.1627389306599834
2023-01-01,588322.8125,1.3528725806451613,5.1540693333333333,.,3.0351026116014697
2023-04-01,589342.5,1.3429746031746032,3.5252143333333333,.,3.0999158249158267
2023-07-01,588909.5,1.3410253968253968,3.6871716666666668,.,3.6406969696969701
2023-10-01,589018.5,1.3613327868852459,3.2114306666666668,.,3.6690543024227231
2024-01-01,591591.8125,1.3485854838709677,2.8465960000000001,.,3.4314545454545467
2024-04-01,594729.3125,1.3680714285714286,2.7411400000000000,.,3.5764090909090901
2024-07-01,.,1.3641375000000000,2.0412646666666666,.,3.1412239057239033
2024-10-01,.,.,.,.,.
